Calculating the offsets...
timestamp_before, timestamp_after, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1487802310.922979, 1487802310.922979, -1.090088, -0.149658, -0.297119, -1.212503, +0.135989, +0.323575 
1487802310.926719, 1487802310.926719, -1.090088, -0.149658, -0.297119, -1.212503, +0.135989, +0.323575 
1487802310.930636, 1487802310.930636, -1.096436, -0.150818, -0.294434, -1.212503, +0.135989, +0.323575 
1487802310.934571, 1487802310.934571, -1.096436, -0.150818, -0.294434, -1.033060, +0.068698, -0.282046 
1487802310.938516, 1487802310.938516, -1.096436, -0.150818, -0.294434, -1.033060, +0.068698, -0.282046 
1487802310.942562, 1487802310.942562, -1.096436, -0.150818, -0.294434, -1.033060, +0.068698, -0.446536 
1487802310.946502, 1487802310.946502, -1.096436, -0.150818, -0.294434, -1.354562, -0.185514, -0.446536 
1487802310.950449, 1487802310.950449, -1.086792, -0.161072, -0.300781, -1.354562, -0.185514, -0.446536 
1487802310.954382, 1487802310.954382, -1.086792, -0.161072, -0.300781, -1.735879, -0.335050, -0.895144 
1487802310.958328, 1487802310.958328, -1.086792, -0.161072, -0.300781, -1.735879, -0.335050, -0.895144 
1487802310.962270, 1487802310.962270, -1.086792, -0.161072, -0.300781, -1.735879, -0.335050, -0.895144 
1487802310.966206, 1487802310.966206, -1.086792, -0.161072, -0.300781, -2.019998, -0.566831, -1.179263 
1487802310.970025, 1487802310.970025, -1.091919, -0.171753, -0.292847, -2.019998, -0.566831, -1.179263 
1487802310.973767, 1487802310.973767, -1.091919, -0.171753, -0.292847, -2.019998, -0.566831, -1.179263 
1487802310.977505, 1487802310.977505, -1.091919, -0.171753, -0.292847, -2.468606, -0.761228, -1.134402 
1487802310.981477, 1487802310.981477, -1.091919, -0.171753, -0.292847, -2.468606, -0.761228, -1.134402 
1487802310.985417, 1487802310.985417, -1.091919, -0.171753, -0.292847, -2.468606, -0.761228, -1.134402 
1487802310.989399, 1487802310.989399, -1.091919, -0.175476, -0.301575, -2.700387, -1.075254, -1.291415 
1487802310.993342, 1487802310.993342, -1.092346, -0.175476, -0.301575, -2.700387, -1.075254, -1.291415 
1487802310.997277, 1487802310.997277, -1.092346, -0.175476, -0.301575, -2.700387, -1.075254, -0.954959 
1487802311.001227, 1487802311.001227, -1.092346, -0.175476, -0.301575, -2.311594, -1.097684, -0.954959 
1487802311.005171, 1487802311.005171, -1.092346, -0.175476, -0.301575, -2.311594, -1.097684, -0.954959 
1487802311.009115, 1487802311.009115, -1.092346, -0.165466, -0.301636, -1.720926, -1.164975, -0.842807 
1487802311.013053, 1487802311.013053, -1.088013, -0.165466, -0.301636, -1.720926, -1.164975, -0.842807 
1487802311.016998, 1487802311.016998, -1.088013, -0.165466, -0.301636, -1.720926, -1.164975, -0.842807 
1487802311.020781, 1487802311.020781, -1.088013, -0.165466, -0.301636, -1.294748, -1.336942, -0.977389 
1487802311.024524, 1487802311.024524, -1.088013, -0.165466, -0.301636, -1.294748, -1.336942, -0.977389 
1487802311.028375, 1487802311.028375, -1.088013, -0.165466, -0.301636, -1.294748, -1.336942, -0.977389 
1487802311.032323, 1487802311.032323, -1.085144, -0.156738, -0.305603, -1.317178, -1.561246, -1.037204 
1487802311.036256, 1487802311.036256, -1.085144, -0.156738, -0.305603, -1.317178, -1.561246, -1.037204 
1487802311.040206, 1487802311.040206, -1.085144, -0.156738, -0.305603, -1.317178, -1.561246, -1.037204 
1487802311.044145, 1487802311.044145, -1.085144, -0.156738, -0.305603, -0.113412, -1.381803, -1.500766 
1487802311.048097, 1487802311.048097, -1.085144, -0.156738, -0.289978, -0.113412, -1.381803, -1.500766 
1487802311.052042, 1487802311.052042, -1.090698, -0.155823, -0.295471, -0.113412, -1.770597, -2.353122 
1487802311.055982, 1487802311.055982, -1.090698, -0.155823, -0.295471, -0.046121, -1.770597, -2.353122 
1487802311.059927, 1487802311.059927, -1.090698, -0.155823, -0.295471, -0.046121, -1.770597, -2.353122 
1487802311.063871, 1487802311.063871, -1.090698, -0.155823, -0.295471, +0.058554, -2.166867, -2.569949 
1487802311.067819, 1487802311.067819, -1.090698, -0.155823, -0.295471, +0.058554, -2.166867, -2.569949 
